enviroment,algorithm,learning_rate,batch_size,hidden_units,num_layers,steps,max_steps,ram_gb,cpu_cores,time_horizon,buffer_size,beta,epsilon,lambd,num_epoch,tau,reward_signal_steps_per_update,init_entcoef,num_parallel_agents,training_duration_seconds,peak_ram_mb,gamma,strength,summary_freq,os,timestamp,gpu_available,gpu,gpu_memory_gb,final_mean_entropy,final_sum_entropy,final_mean_reward,final_sum_reward,final_cumulative_mean_reward,final_cumulative_sum_reward,final_mean_extrinsic_value_estimate,final_sum_extrinsic_value_estimate,final_mean_policy_loss,final_sum_policy_loss,final_mean_value_loss,final_sum_value_loss,final_mean_q1_loss,final_sum_q1_loss,final_mean_q2_loss,final_sum_q2_loss,final_mean_cont_entropy_coeff,final_sum_cont_entropy_coeff,final_learning_rate_mean,final_learning_rate_sum
Basic,ppo,0.0001141774786152,64,153,1,732278,732254,63.77914810180664,28,512,4096,0.0089548425062115,0.2564057356670656,0.9804488870422174,6,0.0,0.0,0.0,1,2175.983391400019,1293.58203125,0.8772044166128111,1.0,10000,Windows,2026-01-12T14:12:42.928389,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.0037326770834624,37.356632232666016,0.9299860015636732,1328.0200102329254,0.9299860015636732,1328.0200102329254,0.6668543219566345,952.2680053710938,0.0965204265545859,0.1930408531091719,2.8604867317409223e-17,5.720973463481845e-17,0,0,0,0,0,0,0.0001141774786152,0.0002283549572304
Basic,ppo,0.0005038988469878,2048,558,5,522020,522018,63.77914810180664,28,512,4096,0.001527281468762,0.1864948343701142,0.9391616370640884,6,0.0,0.0,0.0,1,1584.143824699975,1324.36328125,0.8048858028284561,1.0,10000,Windows,2026-01-12T14:39:11.397454,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,3.740410875252565e-06,0.0374602153897285,0.9300000071525574,1328.9700102210045,0.9300000071525574,1328.9700102210045,0.5442801117897034,777.7763061523438,0.0116699064189257,0.0233398128378515,4.12098017747257e-15,8.24196035494514e-15,0,0,0,0,0,0,0.0005038988469878,0.0010077976939756
Basic,ppo,0.0002182609387236,64,553,3,878887,877798,63.77914810180664,28,1024,8192,0.0065042988336485,0.1147897578296646,0.9738748838090266,7,0.0,0.0,0.0,1,2907.632055199996,1398.6171875,0.8297048227522357,1.0,10000,Windows,2026-01-12T15:27:43.298597,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.6592278480529785,9235.123046875,0.838202623114769,769.4700080193579,0.838202623114769,769.4700080193579,-0.0584694445133209,-0.5846944451332092,0.0976072073689595,0.0976072073689595,3.6854200952168455e-08,3.6854200952168455e-08,0,0,0,0,0,0,0.0002182609387236,0.0002182609387236
Basic,ppo,0.0002562142332795,1024,412,2,764035,764004,63.77914810180664,28,256,8192,0.004488640769206,0.1126756893304541,0.949134491666732,5,0.0,0.0,0.0,1,2364.382117800007,1325.90234375,0.8482533109747307,1.0,10000,Windows,2026-01-12T16:07:12.787269,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,4.041713691549376e-05,0.4058284759521484,0.9300000071525574,1328.9700102210045,0.9300000071525574,1328.9700102210045,0.614072859287262,877.5101318359375,0.0245890075573697,0.0245890075573697,6.957173143291584e-05,6.957173143291584e-05,0,0,0,0,0,0,0.0002562142332795,0.0002562142332795
Basic,ppo,0.000135681189023,64,905,1,507907,507874,63.77914810180664,28,512,10240,0.0017251469453115,0.1926600331949663,0.935536626126295,5,0.0,0.0,0.0,1,1537.5076234000153,1327.1015625,0.925912896536764,1.0,10000,Windows,2026-01-12T16:32:54.469206,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.0005769234267063,5.752503395080566,0.9299930092586012,1328.9600102305412,0.9299930092586012,1328.9600102305412,0.7634713053703308,1091.00048828125,0.0990865293657407,0.0990865293657407,6.787049699928382e-06,6.787049699928382e-06,0,0,0,0,0,0,0.000135681189023,0.000135681189023
Basic,ppo,0.0002971682733884,512,269,5,517391,517385,63.77914810180664,28,256,2048,0.0027798526792992,0.2189857954131211,0.9480173136126172,4,0.0,0.0,0.0,1,1562.923154899996,1291.4375,0.9834741656671652,1.0,10000,Windows,2026-01-12T16:59:01.522355,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,2.895722218454466e-06,0.0289861783385276,0.9300000071525574,1328.9700102210045,0.9300000071525574,1328.9700102210045,0.9130608439445496,1304.763916015625,0.0327253600873518,0.1636268004367593,1.8665537865336647e-14,9.332768932668325e-14,0,0,0,0,0,0,0.0002971682733884,0.0014858413669423
Basic,ppo,0.0002034269575109,256,639,1,568127,568107,63.77914810180664,28,64,2048,0.0095468162522987,0.2791942181596111,0.9623534737084684,10,0.0,0.0,0.0,1,2349.3469567,1308.21875,0.91643759866116,1.0,10000,Windows,2026-01-12T17:38:16.541306,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.0001943773968378,1.937165141105652,0.9300000071525574,1328.040010213852,0.9300000071525574,1328.040010213852,0.7474640607833862,1067.378662109375,0.0464842943847179,0.2324214719235897,4.885015967110578e-07,2.442507983555289e-06,0,0,0,0,0,0,0.0002034269575109,0.0010171347875548
Basic,ppo,0.0003275350498669,64,116,1,368815,697831,63.77914810180664,28,512,2048,0.0087812673941906,0.1413128132678688,0.9507375387709588,3,0.0,0.0,0.0,1,1182.680701299978,1287.91015625,0.8412317278734667,1.0,10000,Windows,2026-01-12T17:58:05.058232,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,4.631366391549818e-05,0.4628587663173675,0.9300000071525574,1328.040010213852,0.9300000071525574,1328.040010213852,0.602012038230896,859.6732177734375,0.1014255498846371,0.507127749423186,3.885280673576741e-10,1.94264033678837e-09,0,0,0,0,0,0,0.0003275350498669,0.0016376752493348
Crawler,ppo,0.0001863243691409,1024,424,3,182133,181327,63.77914810180664,28,1024,10240,0.0085905152258781,0.1803188350941713,0.9152051521912006,10,0.0,0.0,0.0,1,135.02601329999743,1443.1484375,0.9338717821975482,1.0,10000,Windows,2026-01-12T18:01:22.379015,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.4174059629440308,32160.94140625,21.37299118936062,256.4758942723274,21.37299118936062,256.4758942723274,0.4449824094772339,5.339788913726807,0.0285214566887589,0.0285214566887589,0.4180374702811241,0.4180374702811241,0,0,0,0,0,0,0.0001863243691409,0.0001863243691409
Crawler,ppo,0.0002840107395257,512,270,3,172293,172258,63.77914810180664,28,64,2048,0.0081695379787699,0.1658481148025143,0.902835069339594,4,0.0,0.0,0.0,1,85.05077310002525,1130.28515625,0.9908554130545952,1.0,10000,Windows,2026-01-12T18:02:51.721065,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.4115183353424072,14552.75390625,68.83404676895952,1101.3447483033524,68.83404676895952,1101.3447483033524,16.55314064025879,2698.161865234375,0.0264061550013138,0.1320307750065694,7.185585126280785,35.92792563140392,0,0,0,0,0,0,0.0002840107395257,0.0014200536976286
Crawler,ppo,0.0002655624303691,64,980,5,142013,142005,63.77914810180664,28,512,8192,0.00309674708061,0.1997039231782986,0.9435463195650768,8,0.0,0.0,0.0,1,202.3289231999952,1330.0390625,0.828475153540848,1.0,10000,Windows,2026-01-12T18:06:18.460280,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.2323323488235474,12766.962890625,7.579730774958929,113.69596162438393,7.579730774958929,113.69596162438393,0.1061212643980979,2.759152889251709,0.0931591760812752,0.0931591760812752,0.0175556088165511,0.0175556088165511,0,0,0,0,0,0,0.0002655624303691,0.0002655624303691
Crawler,ppo,0.0008828889377392,1024,359,2,182913,182845,63.77914810180664,28,128,4096,0.0068772503176742,0.1334201818231268,0.9127016491551596,7,0.0,0.0,0.0,1,94.01154450001196,1163.20703125,0.934755993081085,1.0,10000,Windows,2026-01-12T18:07:56.746521,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.4139409065246582,13149.650390625,21.014583404357023,378.2625012784265,21.014583404357023,378.2625012784265,0.7806660532951355,66.35661315917969,0.0198077565832396,0.0396155131664792,0.1504430691046374,0.3008861382092748,0,0,0,0,0,0,0.0008828889377392,0.0017657778754784
Crawler,ppo,0.0001660006498752,1024,883,1,163911,163845,63.77914810180664,28,256,8192,0.0053166718301678,0.1824309410586146,0.9476314639589084,7,0.0,0.0,0.0,1,83.84670819999883,1201.2578125,0.9664443246835897,1.0,10000,Windows,2026-01-12T18:09:24.850973,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.4120301008224487,13696.6923828125,15.232863467931749,152.32863467931747,15.232863467931749,152.32863467931747,0.8808295726776123,36.99484252929688,0.0260332052213405,0.0520664104426811,0.3337610439796533,0.6675220879593066,0,0,0,0,0,0,0.0001660006498752,0.0003320012997504
Crawler,ppo,0.0004183643793506,2048,188,2,154655,154542,63.77914810180664,28,512,2048,0.0057023408893032,0.2869081251078155,0.9800103395497668,9,0.0,0.0,0.0,1,93.6934700999991,1277.3984375,0.8005074464011185,1.0,10000,Windows,2026-01-12T18:11:02.985107,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.3984332084655762,36624.96484375,10.347831692833166,134.52181200683117,10.347831692833166,134.52181200683117,0.0993227660655975,2.185100793838501,0.0065753527051128,0.0263014108204515,0.0426275513859258,0.1705102055437035,0,0,0,0,0,0,0.0004183643793506,0.0016734575174027
Crawler,ppo,0.000443304692292,128,878,2,191730,191250,63.77914810180664,28,1024,8192,0.0060553391325065,0.2150750990193559,0.9636821763200392,5,0.0,0.0,0.0,1,139.68062839997583,1414.08984375,0.9947792720515134,1.0,10000,Windows,2026-01-12T18:13:26.957401,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.2426191568374634,16166.474609375,5.898886690969053,135.6743938922882,5.898886690969053,135.6743938922882,1.5251821279525757,35.07918930053711,0.0718415248260498,0.0718415248260498,0.8851921645924449,0.8851921645924449,0,0,0,0,0,0,0.000443304692292,0.000443304692292
Crawler,ppo,0.0002319225987929,512,682,2,159167,158583,63.77914810180664,28,1024,2048,0.0094972088875425,0.2476850554480171,0.9305465762418754,8,0.0,0.0,0.0,1,113.98003889998654,1465.6875,0.8572680223864206,1.0,10000,Windows,2026-01-12T18:15:25.522736,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.4032559394836426,20978.67578125,25.470294624567032,280.1732408702373,25.470294624567032,280.1732408702373,0.2482051700353622,2.7302567958831787,0.0313330910673054,0.0939992732019163,0.2160986136548066,0.6482958409644198,0,0,0,0,0,0,0.0002319225987929,0.0006957677963787
Crawler,ppo,0.0007117832829501,256,729,5,188262,188134,63.77914810180664,28,64,8192,0.0022616906177891,0.1173832189524173,0.9681436862448608,6,0.0,0.0,0.0,1,111.528542199987,1188.32421875,0.9433397131647792,1.0,10000,Windows,2026-01-12T18:17:21.382950,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.3878976106643677,14003.88671875,6.046318395192632,54.41686555673368,6.046318395192632,54.41686555673368,0.2760497033596039,44.16795349121094,0.0396872080952258,0.0396872080952258,0.0595067562341379,0.0595067562341379,0,0,0,0,0,0,0.0007117832829501,0.0007117832829501
Crawler,ppo,0.0004449363147386,128,392,5,117874,117727,63.77914810180664,28,256,2048,0.0031455004168811,0.2469834043909191,0.9304249280258928,8,0.0,0.0,0.0,1,110.85002869999153,1200.734375,0.8626018049673112,1.0,10000,Windows,2026-01-12T18:19:16.391929,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.224631667137146,18883.8203125,20.440155057530653,388.3629460930824,20.440155057530653,388.3629460930824,0.2924370467662811,14.914289474487305,0.0734545502522951,0.2938182010091804,0.0561863274621737,0.2247453098486951,0,0,0,0,0,0,0.0004449363147386,0.0017797452589546
FoodCollector,ppo,0.0004048493990383,2048,477,5,151079,151079,63.77914810180664,28,512,4096,0.0042564760690516,0.2718589114294607,0.9685515545144618,9,0.0,0.0,0.0,0,5.207799200026784,447.7109375,0.9014978154598908,1.0,10000,Windows,2026-01-12T18:24:42.916514,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0
Hallway,ppo,0.0005842311202184,1024,511,4,141098,138862,63.77914810180664,28,256,8192,0.0019922346637241,0.2127577695545275,0.9054354401017176,10,0.0,0.0,0.0,1,58.918524900014745,1582.125,0.9588764247439296,1.0,10000,Windows,2026-01-12T18:26:01.901377,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.5910824537277222,712.804931640625,-1.0000000894069672,-8.000000715255737,-1.0000000894069672,-8.000000715255737,-0.0358900763094425,-1.3997130393981934,0.066370735084638,0.066370735084638,9.859320315778555e-06,9.859320315778555e-06,0,0,0,0,0,0,0.0005842311202184,0.0005842311202184
Hallway,ppo,0.0006276859715091,512,95,5,121458,121178,63.77914810180664,28,1024,4096,0.003748187694407,0.1127115681650466,0.9126857804449948,9,0.0,0.0,0.0,1,88.16652020000038,1815.41015625,0.8623621517186338,1.0,10000,Windows,2026-01-12T18:27:34.210942,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.6020002365112305,15558.6259765625,-1.0039001166820527,-20.07800233364105,-1.0039001166820527,-20.07800233364105,0.0823888704180717,1.647777438163757,0.1507878313960746,0.1507878313960746,5.447711424090408e-06,5.447711424090408e-06,0,0,0,0,0,0,0.0006276859715091,0.0006276859715091
Hallway,ppo,0.0001842623918527,2048,169,3,184614,141070,63.77914810180664,28,512,10240,0.0060273760326674,0.2694829124244888,0.978836327076216,10,0.0,0.0,0.0,1,76.85320299997693,1800.80078125,0.9713826160321068,1.0,10000,Windows,2026-01-12T18:28:55.691819,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.5996402502059937,1433.2777099609375,-1.0000001192092896,-20.00000238418579,-1.0000001192092896,-20.00000238418579,-0.0543052442371845,-1.0861048698425293,0.076833853986318,0.076833853986318,7.445270825883199e-05,7.445270825883199e-05,0,0,0,0,0,0,0.0001842623918527,0.0001842623918527
Hallway,ppo,0.0002992106191916,1024,498,3,185360,174835,63.77914810180664,28,256,4096,0.0056782284239909,0.1060734034651156,0.982955886637242,4,0.0,0.0,0.0,1,79.23151789998519,1548.3125,0.9105732996814562,1.0,10000,Windows,2026-01-12T18:30:19.213866,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.604347825050354,1052.4521484375,-1.0000000894069672,-41.00000366568565,-1.0000000894069672,-41.00000366568565,-0.0217621158808469,-0.8922467827796936,0.0866040357095698,0.0866040357095698,9.46009807023529e-06,9.46009807023529e-06,0,0,0,0,0,0,0.0002992106191916,0.0002992106191916
Hallway,ppo,0.0001763580655529,512,425,3,121402,118880,63.77914810180664,28,512,2048,0.0057439825334272,0.1183525541378713,0.9104122906022302,5,0.0,0.0,0.0,1,81.71777080002357,1755.609375,0.8024077414341998,1.0,10000,Windows,2026-01-12T18:31:46.198609,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.6072964668273926,29162.787109375,-0.9493834510445596,-18.98766902089119,-0.9493834510445596,-18.98766902089119,-0.0094414893537759,-0.1888297796249389,0.0918801219027955,0.0918801219027955,0.0001419608597188,0.0001419608597188,0,0,0,0,0,0,0.0001763580655529,0.0001763580655529
Hallway,ppo,0.0001033205384209,64,782,2,193011,155264,63.77914810180664,28,1024,10240,0.0066216514795081,0.2104742510107067,0.970284964787712,5,0.0,0.0,0.0,1,156.97879179997835,1799.11328125,0.9234960843670724,1.0,10000,Windows,2026-01-12T18:34:27.687127,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.5927423238754272,356.7742919921875,-1.0000001192092896,-20.00000238418579,-1.0000001192092896,-20.00000238418579,-0.0259744115173816,-0.5194882154464722,0.3525936200136789,0.3525936200136789,0.0005378382829581,0.0005378382829581,0,0,0,0,0,0,0.0001033205384209,0.0001033205384209
Hallway,ppo,0.0008423036222931,1024,294,5,24576,108612,63.77914810180664,28,128,4096,0.0053165167883593,0.2197033767517603,0.9369170529190528,8,0.0,0.0,0.0,1,16.809377799974754,1438.66796875,0.8484886256009241,1.0,10000,Windows,2026-01-12T18:34:49.820136,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.60381019115448,333.592529296875,0.0,0.0,0.0,0.0,-0.3935346007347107,-30.69569969177246,0.1205314593680668,0.1205314593680668,0.0035288010024032,0.0035288010024032,0,0,0,0,0,0,0.0008423036222931,0.0008423036222931
GridWorld,ppo,0.000117631080873,256,451,4,140912,140864,63.77914810180664,28,1024,8192,0.0054837523328067,0.1462086704228131,0.9552593414682538,3,0.0,0.0,0.0,1,218.05204479998795,3537.91015625,0.8588137448118592,1.0,10000,Windows,2026-01-12T18:38:44.390412,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.4288609027862549,14287.1806640625,-0.1692249711602926,-67.68998846411705,-0.1692249711602926,-67.68998846411705,-0.0721622258424758,-28.86488914489746,0.0546264573931694,0.0546264573931694,0.1051473075834413,0.1051473075834413,0,0,0,0,0,0,0.000117631080873,0.000117631080873
GridWorld,ppo,0.0005989965507555,512,373,4,175465,175406,63.77914810180664,28,128,8192,0.0045886375051142,0.1167931448263185,0.9771793793957008,8,0.0,0.0,0.0,1,305.672060700017,3319.84375,0.9479228667016318,1.0,10000,Windows,2026-01-12T18:43:54.302753,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.40533185005188,14241.6328125,-0.3261281710404616,-127.18998670578004,-0.3261281710404616,-127.18998670578004,-0.092312291264534,-36.001792907714844,0.0334761056947172,0.0334761056947172,0.1944695301353931,0.1944695301353931,0,0,0,0,0,0,0.0005989965507555,0.0005989965507555
GridWorld,ppo,0.0002112485122919,2048,75,5,172976,172903,63.77914810180664,28,128,8192,0.004119718971147,0.2365413265394891,0.904504963329682,4,0.0,0.0,0.0,1,169.75458199999412,2842.49609375,0.9580090773604536,1.0,10000,Windows,2026-01-12T18:46:48.255793,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.3925048112869265,14199.37109375,-0.1628116381105124,-61.37998756766319,-0.1628116381105124,-61.37998756766319,-0.1252241879701614,-47.20951843261719,0.0148075859615346,0.0148075859615346,0.1104667582549154,0.1104667582549154,0,0,0,0,0,0,0.0002112485122919,0.0002112485122919
GridWorld,ppo,0.0008924955844989,512,836,2,118196,118196,63.77914810180664,28,128,8192,0.0038880564369064,0.1451004037583829,0.943314887859981,3,0.0,0.0,0.0,1,10587.930682900012,23594.26953125,0.8673984806745918,1.0,10000,Windows,2026-01-12T21:43:20.482232,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,-1.1920927533992653e-07,-0.0010106562403962,-0.6532823043015167,-85.57998186349869,-0.6532823043015167,-85.57998186349869,-0.066430814564228,-8.702436447143555,0.0350751667526007,0.0701503335052014,0.0071549058163024,0.0143098116326048,0,0,0,0,0,0,0.0008924955844989,0.0017849911689979
GridWorld,ppo,0.0001113611875973,2048,528,2,167606,167606,63.77914810180664,28,512,8192,0.0015917847398231,0.2182710661816628,0.9059189693699196,4,0.0,0.0,0.0,1,828.0033948000055,5663.66015625,0.824180480064977,1.0,10000,Windows,2026-01-12T21:57:15.808117,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.428076148033142,14317.8916015625,-0.2154695783530809,-77.99998736381531,-0.2154695783530809,-77.99998736381531,-0.0542159751057624,-19.626182556152344,0.0149260827165562,0.0149260827165562,0.0703915450721979,0.0703915450721979,0,0,0,0,0,0,0.0001113611875973,0.0001113611875973
PushBlock,ppo,0.0003151201106306,2048,360,3,180952,179217,63.77914810180664,28,128,2048,0.0047040590613086,0.1193963195961545,0.9575964216003808,4,0.0,0.0,0.0,1,52.77584759998717,1465.0625,0.9683695880533948,1.0,10000,Windows,2026-01-12T21:58:31.550334,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.92504358291626,800.818115234375,4.494000241160393,4.494000241160393,4.494000241160393,4.494000241160393,-0.0028967568650841,-0.2259470373392105,0.0182925156550481,0.0182925156550481,0.0030693865846842,0.0030693865846842,0,0,0,0,0,0,0.0003151201106306,0.0003151201106306
PushBlock,ppo,0.0002138508839353,2048,917,2,156728,155983,63.77914810180664,28,64,4096,0.0046266210292713,0.1722717938632767,0.9307103778050826,8,0.0,0.0,0.0,1,69.27759760001209,1398.8203125,0.9869240719432972,1.0,10000,Windows,2026-01-12T21:59:44.931694,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.810313820838928,2954.43212890625,4.70480015873909,14.11440047621727,4.70480015873909,14.11440047621727,0.6607643365859985,103.74000549316406,0.021195883557084,0.021195883557084,0.2109438679181039,0.2109438679181039,0,0,0,0,0,0,0.0002138508839353,0.0002138508839353
PushBlock,ppo,0.0001329087684623,1024,704,4,124426,119031,63.77914810180664,28,256,10240,0.0071694232958943,0.1765407797334933,0.9251947925023328,3,0.0,0.0,0.0,1,42.7085020999948,1679.26171875,0.8088109157693832,1.0,10000,Windows,2026-01-12T22:00:31.811142,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.9378926753997805,868.1759033203125,4.509300261735916,9.018600523471832,4.509300261735916,9.018600523471832,0.003968833014369,0.1547844856977462,0.0233850864255253,0.0233850864255253,0.0122293996300511,0.0122293996300511,0,0,0,0,0,0,0.0001329087684623,0.0001329087684623
PushBlock,ppo,0.0008271109362574,512,159,5,161054,148996,63.77914810180664,28,512,4096,0.0098870727155974,0.1024550313137375,0.98531264292443,7,0.0,0.0,0.0,1,69.94046019998495,1916.57421875,0.9031634788906588,1.0,10000,Windows,2026-01-12T22:01:46.024202,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.9436458349227903,5722.09326171875,4.796673624139083,91.13679885864258,4.796673624139083,91.13679885864258,-0.0102273114025592,-0.1943189203739166,0.0303474404021014,0.0303474404021014,1.58416518922821e-06,1.58416518922821e-06,0,0,0,0,0,0,0.0008271109362574,0.0008271109362574
PushBlock,ppo,0.0001871127261256,64,376,3,110525,109215,63.77914810180664,28,128,4096,0.0051032688253515,0.1658097308712562,0.9338630217267572,9,0.0,0.0,0.0,1,125.34641870000632,1455.12890625,0.9357580924980478,1.0,10000,Windows,2026-01-12T22:03:55.577664,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.916375994682312,49120.55078125,4.820533454418182,14.461600363254547,4.820533454418182,14.461600363254547,-0.0141864325851202,-1.1491010189056396,0.0470394603042898,0.0470394603042898,0.0046137461111328,0.0046137461111328,0,0,0,0,0,0,0.0001871127261256,0.0001871127261256
PushBlock,ppo,0.0005355857164848,2048,134,2,188861,188496,63.77914810180664,28,64,10240,0.0063722149725641,0.1324656537210987,0.9348057155667076,4,0.0,0.0,0.0,1,59.84645489999093,1400.69140625,0.9441705972616724,1.0,10000,Windows,2026-01-12T22:04:59.784811,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.916949152946472,858.793212890625,4.64746667817235,27.8848000690341,4.64746667817235,27.8848000690341,0.0124453902244567,1.9414808750152588,0.0204414111295981,0.0204414111295981,0.0412544963349189,0.0412544963349189,0,0,0,0,0,0,0.0005355857164848,0.0005355857164848
PushBlock,ppo,0.0003532015958267,512,896,4,138143,136630,63.77914810180664,28,64,8192,0.0052222662818965,0.1056384413044314,0.9415035859032396,9,0.0,0.0,0.0,1,73.07985219999682,1457.015625,0.9280542019252698,1.0,10000,Windows,2026-01-12T22:06:17.067677,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.9205979108810425,860.4278564453125,4.732080057263374,23.66040028631687,4.732080057263374,23.66040028631687,0.008494303561747,1.3251113891601562,0.0370638714301296,0.0370638714301296,0.027599697049138,0.027599697049138,0,0,0,0,0,0,0.0003532015958267,0.0003532015958267
PushBlock,ppo,0.0001667444480435,256,65,5,155562,153648,63.77914810180664,28,64,4096,0.0093208047801232,0.1741379953947367,0.9622841928109396,10,0.0,0.0,0.0,1,98.49351330002536,1372.27734375,0.993682350804686,1.0,10000,Windows,2026-01-12T22:07:59.807278,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.89808452129364,789.6031494140625,4.652200069810663,32.56540048867464,4.652200069810663,32.56540048867464,0.1246372982859611,19.568056106567383,0.0473832160072482,0.0473832160072482,0.0583893860163896,0.0583893860163896,0,0,0,0,0,0,0.0001667444480435,0.0001667444480435
PushBlock,ppo,0.0006449300146592,1024,254,4,131380,106413,63.77914810180664,28,512,10240,0.008281020553572,0.1759309143442577,0.9864142033875288,6,0.0,0.0,0.0,1,46.653771899989806,1930.78515625,0.8243578030955755,1.0,10000,Windows,2026-01-12T22:08:50.646341,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.940829396247864,869.4915771484375,4.741673720510383,90.09180068969728,4.741673720510383,90.09180068969728,-0.0036045336164534,-0.072090670466423,0.0228921605084508,0.0228921605084508,8.056204905674821e-05,8.056204905674821e-05,0,0,0,0,0,0,0.0006449300146592,0.0006449300146592
PushBlock,ppo,0.0004975761743632,512,282,2,174565,163206,63.77914810180664,28,1024,4096,0.0092726039494185,0.293520582238237,0.9291175484212596,6,0.0,0.0,0.0,1,84.52410730000702,2385.3984375,0.8308948726381046,1.0,10000,Windows,2026-01-12T22:10:19.393750,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.9055328369140625,1707.357421875,-1.0000001192092896,-10.000001192092896,-1.0000001192092896,-10.000001192092896,-0.0027079267892986,-0.0270792674273252,0.0386598175655429,0.0386598175655429,0.0008150084191584,0.0008150084191584,0,0,0,0,0,0,0.0004975761743632,0.0004975761743632
Pyramids,ppo,0.0002659909153459,1024,444,3,160000,153332,63.77914810180664,28,1024,2048,0.0044829381806621,0.1729811352633789,0.945356084316007,7,0.0,0.0,0.0,1,115.36164230000576,1999.34375,0.8803237620695783,1.0,10000,Windows,2026-01-12T22:23:06.769210,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.5960352420806885,2374.900390625,-1.0000001192092896,-10.000001192092896,-1.0000001192092896,-10.000001192092896,-0.0086542787030339,-0.086542785167694,0.0389685214142359,0.0389685214142359,0.4500743570781889,0.4500743570781889,0,0,0,0,0,0,0.0002659909153459,0.0002659909153459
Pyramids,ppo,0.000776856219137,256,169,2,113664,113521,63.77914810180664,28,64,2048,0.0020697244087804,0.2399757732701762,0.917183747643073,9,0.0,0.0,0.0,1,134.82862619997468,1339.68359375,0.846878305179759,1.0,10000,Windows,2026-01-12T22:25:25.921719,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,0.5667945742607117,743.6344604492188,0.0,0.0,0.0,0.0,-0.0027425908483564,-0.4278441667556762,0.0614783547985378,0.1844350643956137,0.0754545424708429,0.2263636274125289,0,0,0,0,0,0,0.000776856219137,0.0023305686574111
Pyramids,ppo,0.0001068075422686,2048,122,3,182784,179719,63.77914810180664,28,256,4096,0.0048997085056148,0.2330895209360035,0.9848853528110832,5,0.0,0.0,0.0,1,103.97181820002152,1507.39453125,0.960266529674614,1.0,10000,Windows,2026-01-12T22:27:14.359892,True,NVIDIA GeForce RTX 4070 Ti,11.99365234375,1.561446189880371,7519.9248046875,-1.0000000596046448,-43.000002562999725,-1.0000000596046448,-43.000002562999725,-0.0171489715576171,-0.7374057769775391,0.0181384883122518,0.0181384883122518,3.6580041885375976,3.6580041885375976,0,0,0,0,0,0,0.0001068075422686,0.0001068075422686
