enviroment,algorithm,learning_rate,batch_size,hidden_units,num_layers,steps,max_steps,ram_gb,cpu_cores,time_horizon,buffer_size,beta,epsilon,lambd,num_epoch,training_duration_seconds,peak_ram_mb,summary_freq,os,gpu_available,gpu,gpu_memory_gb,final_mean_reward
3DBallHard,ppo,0.00022,4096,512,3,1992000,2000000,61.6142526268959,8,64,327680,0.003741,0.16,0.927,10.0,1499.7092285156,25434.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,53.2937545776
GridFoodCollector,ppo,7.3e-05,512,128,3,516000,500000,31.9124199450016,8,1024,40960,0.008988,0.178,0.92,5.0,1870.3999023438,23138.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,0.1666666716
3DBallHard,ppo,0.000246,4096,32,3,996000,1000000,61.6142526268959,8,256,163840,0.000927,0.216,0.901,5.0,414.7326660156,24557.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,12.0630970001
3DBallHard,ppo,0.000281,512,512,2,1992000,2000000,61.6142526268959,8,512,20480,0.007876,0.208,0.916,3.0,681.7025756836,24784.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000228,2048,128,1,240000,250000,61.6142526268959,8,128,81920,0.001206,0.185,0.909,8.0,102.7417526245,24271.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.20479846
3DBallHard,ppo,9e-05,4096,128,3,240000,250000,61.6142526268959,8,256,327680,0.007355,0.144,0.936,10.0,66.0719451904,24545.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1167896986
3DBallHard,ppo,0.000223,512,256,2,996000,1000000,61.6142526268959,8,64,10240,0.009951,0.257,0.911,4.0,346.400604248,24251.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,63.5666732788
GridFoodCollector,ppo,3.9e-05,512,512,3,240000,250000,31.9124199450016,8,256,10240,0.007562,0.126,0.92,10.0,1454.6262207031,23347.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,0.7368420959
3DBallHard,ppo,1.6e-05,4096,32,1,96000,100000,61.6142526268959,8,2048,327680,0.003744,0.288,0.925,10.0,28.2443599701,24321.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.0870673656
3DBallHard,ppo,0.000169,512,512,3,240000,250000,61.6142526268959,8,128,40960,0.008779,0.158,0.943,5.0,116.7254943848,24266.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.7298822403
3DBallHard,ppo,0.000223,4096,256,2,240000,250000,61.6142526268959,8,1024,81920,0.00385,0.262,0.942,5.0,92.9893951416,24266.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2401559353
3DBallHard,ppo,0.000168,1024,32,3,492000,500000,61.6142526268959,8,512,20480,0.001966,0.249,0.927,5.0,186.1104736328,24178.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,40.1000061035
3DBallHard,ppo,5.7e-05,1024,512,1,240000,250000,61.6142526268959,8,128,40960,0.007946,0.15,0.931,3.0,81.4195251465,24251.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2461838722
3DBallHard,ppo,0.000198,512,32,1,1992000,2000000,61.6142526268959,8,64,20480,0.008975,0.114,0.913,5.0,734.7294921875,24300.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,92.3769302368
3DBallHard,ppo,0.000274,512,64,1,996000,1000000,61.6142526268959,8,64,10240,0.000412,0.12,0.929,10.0,481.5907897949,24253.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,71.6647109985
GridFoodCollector,ppo,6.8e-05,512,256,3,1992000,2000000,31.9124199450016,8,64,40960,0.004753,0.132,0.919,3.0,7914.2690429688,24955.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,26.0
3DBallHard,ppo,0.000154,512,64,3,240000,250000,61.6142526268959,8,2048,20480,0.006449,0.23,0.939,8.0,110.2814407349,24237.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,94.2923202515
3DBallHard,ppo,0.000169,1024,128,1,996000,1000000,61.6142526268959,8,2048,20480,0.009096,0.292,0.945,5.0,356.0882873535,24266.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,30.2450046539
3DBallHard,ppo,6.2e-05,1024,512,1,1992000,2000000,61.6142526268959,8,512,81920,0.00345,0.22,0.918,8.0,908.9085083008,24416.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,2.1e-05,512,256,3,492000,500000,61.6142526268959,8,128,10240,0.006364,0.182,0.936,10.0,276.3909912109,24160.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,92.4307861328
3DBallHard,ppo,1.3e-05,512,32,2,96000,100000,61.6142526268959,8,1024,20480,0.003994,0.293,0.943,5.0,37.5366477966,24164.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.236964941
3DBallHard,ppo,0.000215,1024,512,3,492000,500000,61.6142526268959,8,256,81920,0.005292,0.105,0.906,3.0,195.8941955566,24243.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.8472905159
3DBallHard,ppo,0.00017,4096,512,3,492000,500000,61.6142526268959,8,128,163840,0.008813,0.161,0.936,4.0,210.7519683838,24431.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4875267744
3DBallHard,ppo,0.000269,4096,64,2,96000,100000,61.6142526268959,8,64,327680,0.009221,0.27,0.905,8.0,28.30742836,24262.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1708333492
3DBallHard,ppo,0.00026,512,64,3,96000,100000,61.6142526268959,8,1024,10240,0.008445,0.133,0.923,8.0,46.4534950256,24162.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3906638622
3DBallHard,ppo,0.000108,2048,512,2,492000,500000,61.6142526268959,8,512,163840,0.000734,0.183,0.946,5.0,203.8946533203,24355.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.5030368567
3DBallHard,ppo,0.000207,1024,32,2,492000,500000,61.6142526268959,8,1024,20480,0.008677,0.295,0.921,8.0,213.5845184326,24146.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,90.6461639404
3DBallHard,ppo,0.000146,2048,128,1,1992000,2000000,61.6142526268959,8,2048,81920,0.003382,0.213,0.942,3.0,627.1826171875,24459.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,79.8750152588
3DBallHard,ppo,8.5e-05,512,512,3,240000,250000,61.6142526268959,8,128,40960,0.007122,0.189,0.917,5.0,116.4092178345,24258.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.7522565126
3DBallHard,ppo,0.000238,4096,256,2,492000,500000,61.6142526268959,8,64,163840,0.00526,0.298,0.948,8.0,211.7321777344,24374.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2823412418
3DBallHard,ppo,0.000133,1024,64,3,996000,1000000,61.6142526268959,8,256,81920,0.006517,0.108,0.936,8.0,473.421661377,24365.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,80.9214401245
3DBallHard,ppo,0.000229,4096,128,2,96000,100000,61.6142526268959,8,128,163840,0.002579,0.165,0.945,4.0,28.558839798,24310.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1898854971
3DBallHard,ppo,0.000292,4096,128,2,240000,250000,61.6142526268959,8,128,81920,0.002737,0.112,0.928,10.0,108.1914749146,24295.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3415478468
3DBallHard,ppo,0.000267,2048,64,1,1992000,2000000,61.6142526268959,8,64,40960,0.004839,0.217,0.9,8.0,858.3897094727,24284.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,54.1217422485
3DBallHard,ppo,5.9e-05,1024,512,2,1992000,2000000,61.6142526268959,8,256,81920,0.008613,0.116,0.944,8.0,1063.3544921875,24268.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,7.9e-05,1024,64,1,492000,500000,61.6142526268959,8,1024,40960,0.003469,0.156,0.914,8.0,233.5852813721,24258.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,6.3434791565
3DBallHard,ppo,4.9e-05,1024,512,2,1992000,2000000,61.6142526268959,8,256,40960,0.005324,0.247,0.938,10.0,1182.5494384766,24270.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
GridFoodCollector,ppo,0.000101,1024,256,3,2004000,2000000,31.9124199450016,8,512,20480,0.007775,0.165,0.937,4.0,7766.2705078125,25376.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,22.6470584869
3DBallHard,ppo,0.000146,512,64,3,96000,100000,61.6142526268959,8,256,20480,0.003158,0.189,0.911,10.0,50.1868362427,24161.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.6984176636
3DBallHard,ppo,0.000296,2048,256,1,1992000,2000000,61.6142526268959,8,512,81920,0.009812,0.29,0.922,10.0,971.9703369141,24453.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000101,2048,64,1,240000,250000,61.6142526268959,8,1024,81920,0.004886,0.291,0.938,8.0,101.7804641724,24263.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2481408119
3DBallHard,ppo,0.000236,2048,256,2,96000,100000,61.6142526268959,8,512,40960,0.003393,0.161,0.936,4.0,37.9098854065,24236.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3472504616
3DBallHard,ppo,0.000225,2048,64,1,996000,1000000,61.6142526268959,8,128,163840,0.008175,0.221,0.93,5.0,396.4783325195,24456.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.843137145
3DBallHard,ppo,3.7e-05,4096,128,3,996000,1000000,61.6142526268959,8,512,81920,0.001398,0.203,0.915,5.0,407.0996704102,24441.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3136820793
3DBallHard,ppo,4.3e-05,512,256,1,996000,1000000,61.6142526268959,8,512,20480,0.008235,0.26,0.916,3.0,332.6897277832,24289.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,4.2167406082
3DBallHard,ppo,8.3e-05,4096,64,3,240000,250000,61.6142526268959,8,1024,81920,0.00856,0.106,0.929,8.0,103.351852417,24283.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2142857313
3DBallHard,ppo,0.000177,512,64,1,492000,500000,61.6142526268959,8,512,10240,0.003686,0.159,0.925,5.0,180.6985626221,24221.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,75.3705978394
3DBallHard,ppo,0.000279,1024,512,2,1992000,2000000,61.6142526268959,8,64,20480,0.005161,0.174,0.915,5.0,842.6985473633,24205.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000076294
3DBallHard,ppo,0.000167,2048,32,2,96000,100000,61.6142526268959,8,64,163840,0.003872,0.284,0.944,5.0,26.7636260986,24212.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2248061895
3DBallHard,ppo,0.000281,512,32,2,240000,250000,61.6142526268959,8,1024,10240,0.000467,0.109,0.919,4.0,88.6533203125,24112.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.1432433128
3DBallHard,ppo,0.000171,4096,256,2,996000,1000000,61.6142526268959,8,512,81920,0.008205,0.275,0.945,8.0,483.1608581543,24388.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,9.1692323685
3DBallHard,ppo,0.000199,4096,32,3,240000,250000,61.6142526268959,8,256,81920,0.002438,0.244,0.936,5.0,90.067779541,24288.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2819085121
3DBallHard,ppo,4.3e-05,2048,128,3,1992000,2000000,61.6142526268959,8,64,81920,0.005548,0.288,0.938,8.0,921.1128540039,24411.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,92.3307800293
3DBallHard,ppo,0.000237,2048,512,3,492000,500000,61.6142526268959,8,1024,163840,0.001243,0.138,0.902,4.0,202.388458252,24463.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2988023758
3DBallHard,ppo,0.000262,512,128,2,96000,100000,61.6142526268959,8,256,10240,0.008011,0.237,0.936,3.0,34.2562103271,24233.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.35922122
3DBallHard,ppo,0.000153,1024,256,2,1992000,2000000,61.6142526268959,8,64,40960,0.004539,0.186,0.912,4.0,712.582824707,24428.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000076294
3DBallHard,ppo,4.6e-05,2048,128,2,492000,500000,61.6142526268959,8,1024,163840,0.003105,0.265,0.936,8.0,204.7434234619,24438.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.313654542
3DBallHard,ppo,0.000123,2048,64,2,492000,500000,61.6142526268959,8,2048,163840,0.00368,0.161,0.932,4.0,168.4604492188,24415.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3042083979
3DBallHard,ppo,1.6e-05,512,256,3,996000,1000000,61.6142526268959,8,1024,10240,0.002427,0.214,0.946,10.0,550.0158081055,24210.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,85.8714447021
3DBallHard,ppo,0.000229,4096,128,3,492000,500000,61.6142526268959,8,256,163840,0.00099,0.281,0.931,5.0,180.2288360596,24413.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4797848463
3DBallHard,ppo,0.000281,512,512,2,1992000,2000000,61.6142526268959,8,512,20480,0.007876,0.208,0.916,3.0,678.8634033203,24253.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
GridFoodCollector,ppo,0.000134,512,512,1,120000,100000,31.9124199450016,8,2048,40960,0.00958,0.267,0.923,10.0,462.7410888672,26265.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,0.1666666716
GridFoodCollector,ppo,6.2e-05,1024,512,1,504000,500000,31.9124199450016,8,256,40960,0.003582,0.108,0.901,8.0,1546.2534179688,26083.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,0.6999999881
3DBallHard,ppo,0.000273,2048,256,3,96000,100000,61.6142526268959,8,256,163840,0.009618,0.3,0.916,5.0,27.4127178192,24317.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2287378311
3DBallHard,ppo,2e-05,1024,64,2,996000,1000000,61.6142526268959,8,2048,20480,0.00951,0.222,0.91,3.0,344.2149963379,24289.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2471623421
3DBallHard,ppo,0.000114,4096,256,1,492000,500000,61.6142526268959,8,64,81920,0.003093,0.142,0.929,4.0,174.9538269043,24342.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2932270765
3DBallHard,ppo,0.000243,512,32,1,96000,100000,61.6142526268959,8,64,10240,0.003893,0.219,0.935,4.0,37.1113891602,24212.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.5763919353
3DBallHard,ppo,3.4e-05,2048,64,1,240000,250000,61.6142526268959,8,64,40960,0.001183,0.115,0.917,5.0,90.0973892212,24264.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2249999046
3DBallHard,ppo,1.9e-05,1024,128,2,996000,1000000,61.6142526268959,8,64,81920,0.001509,0.103,0.935,3.0,349.2315063477,24390.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4718883038
3DBallHard,ppo,0.000239,512,256,2,1992000,2000000,61.6142526268959,8,1024,10240,0.00015,0.101,0.93,10.0,1034.8361816406,24314.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
GridFoodCollector,ppo,2.8e-05,2048,128,3,2004000,2000000,31.9124199450016,8,256,163840,0.000187,0.283,0.927,10.0,7927.9091796875,27079.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,13.0500001907
3DBallHard,ppo,0.000165,512,64,3,492000,500000,61.6142526268959,8,256,20480,0.007168,0.117,0.919,8.0,225.1399383545,24274.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,7.1e-05,1024,128,2,96000,100000,61.6142526268959,8,1024,20480,0.001161,0.129,0.948,3.0,33.3384895325,24198.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2775793076
3DBallHard,ppo,2.6e-05,2048,512,3,996000,1000000,61.6142526268959,8,128,163840,0.000882,0.214,0.947,10.0,727.9232177734,24458.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,86.8416824341
3DBallHard,ppo,0.000219,1024,32,1,996000,1000000,61.6142526268959,8,256,40960,0.000258,0.154,0.903,4.0,350.7084350586,24269.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000269,2048,128,3,1992000,2000000,61.6142526268959,8,2048,40960,0.009925,0.237,0.947,4.0,669.7885131836,24354.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000249,1024,32,1,1992000,2000000,61.6142526268959,8,2048,40960,0.006132,0.245,0.933,10.0,958.3215942383,24385.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,0.000227,1024,32,1,492000,500000,61.6142526268959,8,64,20480,0.001226,0.143,0.933,10.0,238.1533660889,24221.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,94.7153930664
3DBallHard,ppo,0.000214,2048,64,3,492000,500000,61.6142526268959,8,512,40960,0.004201,0.158,0.92,10.0,242.4749603271,24247.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,85.1538619995
3DBallHard,ppo,8.9e-05,2048,128,3,240000,250000,61.6142526268959,8,64,81920,0.00055,0.117,0.907,4.0,87.4333267212,24300.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3260605335
3DBallHard,ppo,0.000135,1024,32,2,240000,250000,61.6142526268959,8,64,20480,0.001174,0.211,0.924,8.0,110.1125030518,24283.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,10.011428833
3DBallHard,ppo,0.000294,1024,256,3,96000,100000,61.6142526268959,8,128,20480,0.009698,0.266,0.913,4.0,37.5397567749,24263.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3914760351
3DBallHard,ppo,0.000246,1024,256,2,96000,100000,61.6142526268959,8,256,40960,0.00995,0.133,0.934,10.0,52.1743240356,24290.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4382662773
3DBallHard,ppo,0.000238,1024,64,2,96000,100000,61.6142526268959,8,64,81920,0.00207,0.289,0.905,3.0,33.495803833,24326.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1600753069
3DBallHard,ppo,0.000115,2048,256,3,996000,1000000,61.6142526268959,8,1024,163840,0.002597,0.217,0.911,3.0,368.0882568359,24444.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.5166163445
3DBallHard,ppo,0.000247,4096,512,2,492000,500000,61.6142526268959,8,64,81920,0.003401,0.217,0.919,8.0,254.4888000488,24305.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,37.8862113953
3DBallHard,ppo,2.8e-05,2048,128,2,96000,100000,61.6142526268959,8,128,40960,0.005865,0.242,0.916,10.0,49.7788848877,24269.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2429686785
3DBallHard,ppo,5.3e-05,2048,128,1,1992000,2000000,61.6142526268959,8,256,40960,0.004036,0.131,0.947,8.0,872.1547241211,24360.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,72.2187652588
3DBallHard,ppo,6.5e-05,4096,256,1,996000,1000000,61.6142526268959,8,512,327680,0.000531,0.267,0.935,8.0,497.2609863281,24941.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.3136363029
3DBallHard,ppo,0.000299,1024,32,1,492000,500000,61.6142526268959,8,128,40960,0.003408,0.203,0.905,10.0,256.4130554199,24272.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,55.9000091553
3DBallHard,ppo,0.000152,512,512,2,96000,100000,61.6142526268959,8,128,10240,0.004349,0.138,0.909,4.0,41.8050231934,24225.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,2.3334286213
3DBallHard,ppo,7.6e-05,512,512,2,492000,500000,61.6142526268959,8,128,10240,0.006469,0.253,0.93,4.0,191.1884307861,24268.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
3DBallHard,ppo,6.5e-05,2048,32,3,996000,1000000,61.6142526268959,8,1024,40960,0.002448,0.19,0.91,5.0,399.8807373047,24365.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2729249001
3DBallHard,ppo,0.000166,512,256,3,240000,250000,61.6142526268959,8,512,20480,0.005352,0.254,0.934,10.0,137.4553985596,23537.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,93.700012207
3DBallHard,ppo,0.000152,4096,64,2,1992000,2000000,61.6142526268959,8,512,163840,0.004721,0.133,0.949,3.0,683.2668457031,24276.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,4.8626871109
GridFoodCollector,ppo,0.000118,4096,64,1,1008000,1000000,31.9124199450016,8,512,327680,0.004143,0.152,0.908,3.0,1988.0822753906,20322.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,-0.1111111119
3DBallHard,ppo,9.1e-05,512,128,3,240000,250000,61.6142526268959,8,2048,10240,0.009533,0.196,0.921,3.0,83.6341781616,23907.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,38.3612976074
3DBallHard,ppo,0.000184,4096,128,1,996000,1000000,61.6142526268959,8,512,81920,0.006831,0.18,0.927,10.0,517.3916625977,24160.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,4.5928912163
3DBallHard,ppo,0.000291,1024,32,3,1992000,2000000,61.6142526268959,8,64,20480,0.005197,0.21,0.905,10.0,958.9153442383,23990.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,92.3692398071
GridFoodCollector,ppo,0.000233,1024,64,3,120000,100000,31.9124199450016,8,2048,81920,0.00402,0.182,0.911,5.0,244.2835998535,10978.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,0.5833333135
3DBallHard,ppo,0.000255,512,64,3,492000,500000,61.6142526268959,8,512,20480,0.007017,0.137,0.942,4.0,171.7242431641,23996.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
GridFoodCollector,ppo,0.0003,512,256,3,120000,100000,31.9124199450016,8,1024,20480,0.009955,0.273,0.933,3.0,223.3784179688,9138.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,0.1666666716
3DBallHard,ppo,0.000203,1024,64,3,96000,100000,61.6142526268959,8,64,40960,0.004683,0.191,0.903,8.0,46.0586204529,23971.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3871369362
3DBallHard,ppo,0.000232,1024,256,3,1992000,2000000,61.6142526268959,8,512,20480,0.0015,0.15,0.945,5.0,765.07421875,23987.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000152588
GridFoodCollector,ppo,0.000247,4096,128,1,2004000,2000000,31.9124199450016,8,256,163840,0.000242,0.169,0.93,10.0,5287.9790039062,15234.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,4.5999999046
3DBallHard,ppo,0.000159,512,512,3,96000,100000,61.6142526268959,8,128,20480,0.005369,0.155,0.949,5.0,47.1669006348,23944.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.4763947725
3DBallHard,ppo,2.1e-05,4096,128,1,240000,250000,61.6142526268959,8,64,163840,0.00097,0.28,0.917,5.0,90.3330612183,24169.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.1360074282
3DBallHard,ppo,0.000239,4096,128,3,1992000,2000000,61.6142526268959,8,64,163840,0.007704,0.125,0.932,10.0,1059.1044921875,24368.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,100.0000076294
3DBallHard,ppo,0.00027,4096,256,2,96000,100000,61.6142526268959,8,128,81920,0.005514,0.276,0.915,4.0,36.294002533,24113.333984375,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2113679647
3DBallHard,ppo,0.000104,2048,64,1,492000,500000,61.6142526268959,8,64,81920,0.005339,0.148,0.947,3.0,163.7675323486,24145.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3100199699
3DBallHard,ppo,0.000269,4096,512,1,240000,250000,61.6142526268959,8,64,81920,0.00911,0.209,0.905,10.0,109.2519226074,24114.666015625,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.2792078257
3DBallHard,ppo,0.000168,2048,128,3,96000,100000,61.6142526268959,8,512,40960,0.002704,0.237,0.901,3.0,35.2324790955,24100.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3429734707
3DBallHard,ppo,5.6e-05,512,64,2,96000,100000,61.6142526268959,8,128,40960,0.002801,0.179,0.944,4.0,37.3405456543,24087.5,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,1.3331983089
3DBallHard,ppo,0.000271,1024,32,3,1992000,2000000,61.6142526268959,8,2048,20480,0.008577,0.195,0.942,5.0,698.6525268555,24106.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,95.8833465576
3DBallHard,ppo,0.00022,512,32,1,1992000,2000000,61.6142526268959,8,1024,20480,0.005138,0.224,0.93,10.0,961.9958496094,24119.0,12000,Windows 11,False,NVIDIA GeForce RTX 5070 Ti,15.9208984375,92.3461685181
