RunID,steps,beta_x,cpu_frequency_mhz,cpu_usage_percent,cumulative_reward,entropy,episode_length,episode_time,epsilon_x,extrinsic_reward,extrinsic_value_estimate,game_cpu_usage,game_memory_usage(MB),gpu_usage_percent,learning_rate_x,loss_value,policy_loss,ram_usage_mb,step_length(ms),steps_per_second,time_elapsed(s),vram_usage_mb,final_mean_reward,max_reward,time_to_max_reward_sec,training_duration_seconds,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,peak_ram_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id,os,cpu,cpu_cores,system_ram_gb,gpu,gpu_ram_mb,cuda_version,algorithm,enviroment,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq,gpu_available,ram_gb,gpu_memory_gb
20251123-040056,492000,0.002849,2267.333252,1.899999976,15.32608986,1.30170083,162.3970642,0.968460381,0.144999996,15.32608986,1.620688319,0.501213133,0,1.666666627,0.000295,0.159489363,0.026520295,10314.66699,0.7439062,1344682,300.0004272,1116,15.32608986,19.52321815,288.55896,300.0004272,0.0273043988,0.1103063608,1.3706948495,1.30170083,6.25,2.3792682799,10323,10273.1259768293,2267.333252,2267.333252,2,1.081300814,1116,1116,1.059021473,0.6944367253,0,0,5875,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000295,81920,0.002849,0.145,0.905,8,constant,True,64,2,simple,,,5,500000,128,12000,False,31.9124199450016,15.9208984375
20251123-040632,240000,,2267.333252,1.200000048,4.5088377,1.344500184,55,0.223650381,,4.5088377,0.501322031,0.826115549,0,1.333333373,,,,10203,0.79945004,1255212.875,153.0505676,1116,4.5088377,4.930151463,144.9816895,153.0505676,0.0180965806,0.0225092388,1.391081512,1.344500184,5.866666794,2.3383333445,10226.33301,10203.4749515,2267.333252,2267.333252,1.5,1.050000006,1116,1116,1.074130297,0.6681114927,0,0,5876,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000284,40960,0.009072,0.225,0.942,8,constant,False,256,2,simple,,,5,250000,256,12000,False,31.9124199450016,15.9208984375
20251123-040931,240000,0.000531979,2267.333252,1.75,10.2142868,1.414637923,111.9714279,0.644225538,0.10711173,10.2142868,2.039420605,0.943065047,0,1.5,0.00000141,1.103206635,0.038533472,10142.5,1.135227442,1121635.125,127.2262039,1116,10.2142868,10.2142868,127.2262039,127.2262039,0.0336886737,0.5599722222,1.4167287409,1.414637923,10.39999962,4.6691666485,10146.66699,10140.7833495,2267.333252,2267.333252,1.666666627,0.9333333314,1116,1116,1.056841493,0.6175877676,0,0,5877,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000026,10240,0.009625,0.231,0.92,4,linear,True,256,2,simple,,,5,250000,512,12000,False,31.9124199450016,15.9208984375
20251123-041152,1992000,,2267.333252,4.449999809,94.15001678,1.353828311,941.416687,5.801276207,,94.15001678,7.631421566,0.813937426,0,1.5,,,,10500.5,0.767000318,1322296,990.5518188,1116,94.15001678,100.0000153,520.7489014,990.5518188,0.0134584282,0.162943695,1.3852524139,1.353828311,9.100000381,3.4668674656,10632.5,10502.903631988,2267.333252,2267.333252,7.5,1.4216867484,1116,1116,1.165456891,0.7128851514,0,0,5878,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000071,163840,0.005658,0.249,0.941,3,constant,True,512,2,simple,,,5,2000000,1024,12000,False,31.9124199450016,15.9208984375
20251123-042835,492000,0.005766,2267.333252,1.100000024,3.445075989,1.375831127,44.63117981,0.552503049,0.136000007,3.445075989,0.805669785,0.270086288,0,1,0.000217,0.374786258,0.018562946,10317.33301,0.831781089,1210667.75,258.1882324,1117,3.445075989,3.692000151,254.0299988,258.1882324,0.0171859157,0.1911756285,1.4012578581,1.375831127,5.949999809,2.608130077,10318.5,10276.2073170732,2267.333252,2267.333252,1.666666627,1.016260166,1117,1116.987804878,1.071682811,0.6571192189,0,0,5879,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000217,81920,0.005766,0.136,0.95,5,constant,False,128,3,simple,,,5,500000,2048,12000,False,31.9124199450016,15.9208984375
20251123-043320,996000,0.007983,2267.333252,10.05000019,100.0000153,1.239130139,999,9.800888062,0.300000012,100.0000153,9.38945961,0.437169731,0,1.5,0.000068,0.001589742,0.034954045,10255,2.08182478,1126747.5,488.5943909,1117,100.0000153,100.0000153,285.7850647,488.5943909,0.0357362179,0.1892407664,1.326328009,1.239130139,10.05000019,3.7461847541,10291.5,10243.9658673494,2267.333252,2267.333252,5.5,1.4236947815,1117,1117,1.225318193,0.7127095651,0,0,5880,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000068,40960,0.007983,0.3,0.945,4,constant,False,64,3,simple,,,5,1000000,2048,12000,False,31.9124199450016,15.9208984375
20251123-044139,240000,,2267.333252,2.950000048,79.19334412,1.390081644,795.333313,5.943954945,,79.19334412,4.969439983,0.990603805,0,1,,,,10216.5,0.75613451,1324851.875,128.8001099,1117,79.19334412,79.19334412,128.8001099,128.8001099,0.0256636111,0.4885749897,1.4070388316,1.390081644,7.349999905,3.1266666234,10231,10211.1666505,2267.333252,2267.333252,2,1.0666666687,1117,1117,0.990603805,0.6586871312,0,0,5881,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000196,20480,0.004243,0.176,0.939,5,linear,True,64,3,simple,,,5,250000,128,12000,False,31.9124199450016,15.9208984375
20251123-044403,96000,,2267.333252,1.433333278,1.206346154,1.416018724,22.05961609,0.101150244,,1.206346154,0.080576479,0.555762708,0,1.666666627,,,,10277.66699,0.876358271,1141981.125,66.88703918,1117,1.206346154,1.216988325,23.68406296,66.88703918,0.011942741,0.036529232,1.4185093491,1.416018724,4.866666794,2.6333333403,10326.33301,10256.3542475,2267.333252,2267.333252,1.666666627,1.0833333284,1117,1117,0.851023436,0.663017273,0,0,5882,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000168,81920,0.007757,0.178,0.908,10,constant,False,128,2,simple,,,5,100000,2048,12000,False,31.9124199450016,15.9208984375
20251123-044520,996000,0.000136456,2267.333252,2.299999952,100.0000076,1.227904916,999,10.96348381,0.100500546,100.0000076,17.79040527,0.658542037,0,1,0.00000384,0.001771553,0.036052331,10266,2.339383364,1065845,701.9533691,1117,100.0000076,100.0000076,170.6592102,701.9533691,0.0343887787,0.0579416367,1.2880197505,1.227904916,8.100000381,3.2755020139,10267,10228.0481927711,2267.333252,2267.333252,12.5,1.4056224902,1117,1117,1.122909665,0.6676531948,0,0,5883,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000253,20480,0.008347,0.133,0.92,8,linear,False,256,3,simple,,,5,1000000,64,12000,False,31.9124199450016,15.9208984375
20251123-045712,96000,,2267.333252,1.833333373,1.369958758,1.413671732,23.69341469,0.10603787,,1.369958758,0.267768502,0.544837117,0,1,,,,10223,0.858847082,1165624.25,60.68267441,1118,1.369958758,1.369958758,60.68267441,60.68267441,0.0246174838,0.2349614968,1.4157993049,1.413671732,4.033333302,2.4104166479,10241.66699,10231.6667475,2267.333252,2267.333252,1,0.9583333359,1118,1117.9375,1.02473557,0.5996295289,0,0,5884,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000113,20480,0.005919,0.259,0.947,8,linear,False,256,1,simple,,,5,100000,512,12000,False,31.9124199450016,15.9208984375
20251123-045823,996000,,2267.333252,2.450000048,2.079045057,1.364126325,30.81697655,0.132442296,,2.079045057,0.323874563,0.727823734,0,1,,,,10481.5,0.833205223,1200368,565.0145264,1118,2.079045057,2.079045057,565.0145264,565.0145264,0.0139379493,0.0498720823,1.402669401,1.364126325,6.066666603,2.2564256939,10915.66699,10586.1867820482,2267.333252,2267.333252,1.666666627,1.0321285179,1118,1118,1.043482423,0.6459713169,0,0,5885,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000214,327680,0.005119,0.286,0.924,5,constant,True,256,1,simple,,,5,1000000,256,12000,False,31.9124199450016,15.9208984375
20251123-050758,492000,,2267.333252,1.399999976,92.47693634,1.108852506,924.6153564,3.582018852,,92.47693634,1.9954319,0.812425315,0,1,,,,10260,0.766289115,1310095.125,382.4712219,1118,92.47693634,100.0000153,149.1191406,382.4712219,0.0353449431,0.0120856286,1.2257872646,1.108852506,7.699999809,2.6191056763,10275.5,10249,2267.333252,2267.333252,2,1.1788617896,1118,1118,1.145387292,0.7059841548,0,0,5886,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000225,40960,0.003671,0.292,0.948,10,constant,True,256,3,simple,,,5,500000,128,12000,False,31.9124199450016,15.9208984375
20251123-051451,96000,,2267.333252,1.833333373,1.149999976,1.418938279,21.48314667,0.105731316,,1.149999976,0.022050044,0.470770627,0,1,,,,10375.66699,0.941081464,1069870.625,38.36587143,1118,1.149999976,1.205576897,10.76714134,38.36587143,,,1.418938279,1.418938279,4,2.4979166836,10375.66699,10287.87512125,2267.333252,2267.333252,5.5,1.5625,1118,1118,0.968739569,0.6359088234,0,0,5887,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000288,163840,0.005608,0.184,0.931,3,constant,False,512,2,simple,,,5,100000,2048,12000,False,31.9124199450016,15.9208984375
20251123-051540,492000,,2267.333252,1.533333302,1.429746747,1.404220819,24.28692055,0.112104751,,1.429746747,0.141065121,0.506738663,0,1,,,,10572.66699,0.885720432,1129149.75,328.5261841,1118,1.429746747,1.495238066,287.2967224,328.5261841,0.012622381,0.053853296,1.414023722,1.404220819,5.5,2.11991872,10862.33301,10493.8454653659,2267.333252,2267.333252,1.333333373,0.9674796775,1118,1118,0.853570938,0.6191593234,0,0,5888,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000275,327680,0.006323,0.107,0.948,10,constant,True,256,2,simple,,,5,500000,128,12000,False,31.9124199450016,15.9208984375
20251123-052120,96000,,2267.333252,2.666666746,1.179657817,1.418938279,21.79277611,0.107949317,,1.179657817,-0.144910797,0.562446237,0,1,,,,10380,0.946500421,1064824.125,38.6775589,1119,1.179657817,1.179657817,38.6775589,38.6775589,,,1.4189382641,1.418938279,2.666666746,2.0791666953,10380,10294.75,2267.333252,2267.333252,8.5,1.9583333359,1119,1118.9375,0.754328907,0.5958066621,0,0,5889,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000281,163840,0.006995,0.28,0.949,8,constant,True,256,2,simple,,,5,100000,512,12000,False,31.9124199450016,15.9208984375
20251123-052209,1992000,,2267.333252,2.799999952,18.18615723,1.376230955,191.3538513,0.718395174,,18.18615723,0.734445572,1.081308722,0,1.5,,,,10369,0.743813932,1349355.875,1038.868652,1119,18.18615723,18.87580872,1005.832703,1038.868652,0.012262633,0.0861304602,1.4078607236,1.376230955,7.849999905,2.647289163,10385.66699,10342.6245116265,2267.333252,2267.333252,2,1.1315261072,1119,1119,1.261793375,0.674525395,0,0,5890,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.00025,81920,0.007558,0.102,0.933,5,linear,True,32,1,simple,,,5,2000000,512,12000,False,31.9124199450016,15.9208984375
20251123-053940,492000,0.000143155,2267.333252,1.799999952,1.237816691,1.419286966,22.40740776,0.523909926,0.102374159,1.237816691,0.783678532,0.539728582,0,1,0.000000185,1.26469326,0.01258419,10495,4.479989052,920156.125,239.7266693,1119,1.237816691,1.335902572,167.78479,239.7266693,0.01150751,1.272930145,1.4191256441,1.419286966,5.699999809,2.4678861528,10522.33301,10378.7357802439,2267.333252,2267.333252,13,1.2967479709,1119,1119,0.945717633,0.6411726039,0,0,5891,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000011,163840,0.007918,0.241,0.942,3,linear,True,64,1,simple,,,5,500000,64,12000,False,31.9124199450016,15.9208984375
20251123-054351,996000,,2267.333252,1.733333349,1.190822124,1.404253721,21.93678093,0.097409636,,1.190822124,0.171295464,0.437217534,0,1,,,,10467.33301,0.849625647,1177101.375,551.4352417,1119,1.190822124,1.24648428,473.0905151,551.4352417,0.0130794017,0.2221898337,1.4127496983,1.404253721,6.099999905,2.3413654602,10897.5,10568.9397590361,2267.333252,2267.333252,8.5,1.0963855451,1119,1119,0.993816733,0.6552838044,0,0,5892,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000085,327680,0.005218,0.29,0.915,5,linear,False,128,1,simple,,,5,1000000,128,12000,False,31.9124199450016,15.9208984375
20251123-055313,240000,,2267.333252,1.833333373,1.773684144,1.38619864,27.70095634,0.129843533,,1.773684144,0.278520107,0.901356936,0,1.333333373,,,,10352.66699,0.905391216,1110870.625,140.4268341,1119,1.773684144,1.773684144,140.4268341,140.4268341,0.0170009115,0.050624611,1.40336048,1.38619864,7.800000191,2.6808333218,10361,10299.258301,2267.333252,2267.333252,1.333333373,1.0166666731,1119,1119,0.901356936,0.6395909548,0,0,5893,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000181,81920,0.003258,0.278,0.904,8,constant,True,64,3,simple,,,5,250000,512,12000,False,31.9124199450016,15.9208984375
20251123-055609,240000,,2267.333252,3,2.214875937,1.414245725,32.08815384,0.141898274,,2.214875937,0.325510412,0.70258826,0,1,,,,10221.5,0.85693723,1168466.125,131.7671204,1119,2.214875937,2.218231916,127.4824295,131.7671204,0.0242508044,0.0732635701,1.4201992571,1.414245725,6.699999809,3.0774999737,10252.33301,10230.866699,2267.333252,2267.333252,13,1.6166666657,1119,1119,0.945530534,0.6577899366,0,0,5894,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000225,20480,0.003114,0.19,0.912,5,linear,True,32,2,simple,,,5,250000,512,12000,False,31.9124199450016,15.9208984375
20251123-055836,492000,,2267.333252,6.300000191,87.36429596,1.40560782,865.2142944,4.976152897,,87.36429596,1.850367188,0.465275139,0,1,,,,10241,0.773630023,1323047,264.1152649,1120,87.36429596,93.55386353,232.8463593,264.1152649,0.0355701361,0.0870654145,1.4111841713,1.40560782,9.5,3.4731707529,10244,10229.3699265854,2267.333252,2267.333252,3.5,1.3211382119,1120,1120,1.240037918,0.6841720474,0,0,5895,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000031,20480,0.007608,0.162,0.926,5,linear,True,128,2,simple,,,5,500000,1024,12000,False,31.9124199450016,15.9208984375
20251123-060316,1992000,,2267.333252,6.5,100.0000153,0.98460573,999,8.482603073,,100.0000153,1.000140905,0.627199173,0,2,,,,10452,0.797694325,1262690.25,1985.500977,1120,100.0000153,100.0000153,359.6258545,1985.500977,0.0240606558,0.0012505365,1.126104604,0.98460573,9.649999619,4.1548192846,10489.5,10390.8353374699,2267.333252,2267.333252,8,1.4066265057,1120,1120,1.141722202,0.7298827592,0,0,5896,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000274,81920,0.005473,0.261,0.933,10,constant,True,512,3,simple,,,5,2000000,512,12000,False,31.9124199450016,15.9208984375
20251123-063633,1992000,,2267.333252,2.349999905,13.6407423,1.405553937,146.1604919,0.562533319,,13.6407423,1.659943938,1.12786746,0,1.5,,,,10493.5,0.766507745,1310761.625,1116.246216,1120,13.6407423,13.6407423,1116.246216,1116.246216,0.012888404,0.2566246962,1.4151915721,1.405553937,8.850000381,2.6897590329,10631.66699,10496.9718972892,2267.333252,2267.333252,14,1.1335341395,1120,1120,1.197141051,0.6796880124,0,0,5897,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000096,163840,0.008351,0.104,0.915,5,linear,True,512,1,simple,,,5,2000000,2048,12000,False,31.9124199450016,15.9208984375
20251123-065520,492000,,2267.333252,1.633333325,1.130983233,1.408875108,21.29128075,0.095710866,,1.130983233,-0.049652521,0.568760574,0,1,,,,10602.33301,0.859073043,1164190.5,306.0275879,1120,1.130983233,1.204807639,292.8821411,306.0275879,0.011479901,0.661696851,1.4155773331,1.408875108,4.349999905,2.3162601575,10915,10535.2073407317,2267.333252,2267.333252,8.5,1.2642276432,1120,1120,1.0200212,0.6718259694,0,0,5898,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000091,327680,0.003536,0.17,0.935,10,linear,False,256,1,simple,,,5,500000,64,12000,False,31.9124199450016,15.9208984375
20251123-070039,492000,,2267.333252,3.950000048,100.0000153,1.215543628,999,3.627408028,,100.0000153,1.971238613,0.729861796,0,1.5,,,,10320,0.743719459,1378534.25,237.1858978,1120,100.0000153,100.0000153,191.8439636,237.1858978,0.035093254,0.082254205,1.3450572636,1.215543628,7.150000095,3.6654471478,10327,10306.9227326829,2267.333252,2267.333252,8,1.3414634147,1120,1120,1.406031013,0.684239365,0,0,5899,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000167,40960,0.000899,0.292,0.937,4,constant,True,64,1,simple,,,5,500000,1024,12000,False,31.9124199450016,15.9208984375
20251123-070454,492000,0.008342,2267.333252,3.75,6.612987995,1.409387589,76.2142868,0.362954676,0.126000002,6.612987995,0.557048738,0.56488049,0,1,0.000191,0.024495596,0.024921987,10303,0.785854876,1276588.25,227.5314026,1121,6.612987995,7.326057434,223.6029663,227.5314026,0.0252950907,0.0622047175,1.4238915066,1.409387589,8.600000381,2.8065041012,10324.5,10300.878025122,2267.333252,2267.333252,2,1.016260166,1121,1120.987804878,1.071562171,0.6727057731,0,0,5900,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000191,40960,0.008342,0.126,0.945,3,constant,True,128,1,simple,,,5,500000,128,12000,False,31.9124199450016,15.9208984375
20251123-070857,996000,,2267.333252,2.349999905,10.64653587,1.294923902,118.1287155,2.173821449,,10.64653587,1.187041521,0.374890536,0,1,,,,10300,6.592844963,1101771.75,703.8048096,1121,10.64653587,10.64653587,703.8048096,703.8048096,0.0129777895,0.0871760516,1.373192948,1.294923902,8.550000191,2.7582329224,10377.66699,10307.8875774699,2267.333252,2267.333252,9.5,1.2048192807,1121,1121,1.155305624,0.7055652933,0,0,5901,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000084,81920,0.003641,0.226,0.931,10,constant,False,64,2,simple,,,5,1000000,256,12000,False,31.9124199450016,15.9208984375
20251123-072051,492000,,2267.333252,2.950000048,100.0000153,1.162560225,999,4.298801422,,100.0000153,2.000121832,0.728926718,0,1.5,,,,10185,0.727797449,1377627.375,221.1078644,1121,100.0000153,100.0000153,149.0062714,221.1078644,0.0343995922,0.0400318016,1.2986150311,1.162560225,7,2.8906504091,10190.5,10178.621974878,2267.333252,2267.333252,2,1.2682926829,1121,1121,1.113209963,0.7310863391,0,0,5902,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000262,20480,0.002637,0.203,0.944,3,constant,False,64,3,simple,,,5,500000,128,12000,False,31.9124199450016,15.9208984375
20251123-072446,492000,,2267.333252,3.049999952,100.0000153,1.361693621,999,6.377882481,,100.0000153,0.998848438,0.427194804,0,1.5,,,,10227,0.735503733,1364569.125,231.3358154,1121,100.0000153,100.0000153,124.7964859,231.3358154,0.0250731813,0.0098480161,1.3829407983,1.361693621,7.949999809,3.9215447262,10237,10224.0162443902,2267.333252,2267.333252,2,1.5040650426,1121,1121,1.171581507,0.6895446203,0,0,5903,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000204,20480,0.00403,0.161,0.934,3,linear,True,256,3,simple,,,5,500000,2048,12000,False,31.9124199450016,15.9208984375
20251123-072849,1992000,,2267.333252,2.25,100.0000153,1.174458385,999,3.630880594,,100.0000153,2.001145601,0.616584837,0,1.5,,,,10375.5,0.732455194,1368771.75,943.1682739,1121,100.0000153,100.0000153,453.7506104,943.1682739,0.0180177544,0.0419078822,1.2990049906,1.174458385,7.699999809,2.8905622478,10397,10343.1385366867,2267.333252,2267.333252,2,1.2991967891,1121,1121,1.308871746,0.7301756491,0,0,5904,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000238,81920,0.009373,0.19,0.93,4,linear,True,256,1,simple,,,5,2000000,128,12000,False,31.9124199450016,15.9208984375
